,OBJECTID,NAME,X,Y,Parish,Community,Buil_Value,Occupancy,Roof_type,Roof_shape,Constr_typ,Area,class,exposed,geom_id
864,11609,Castle Bruce Park,-61.261,15.4292,St._David,Castle Bruce,15430.2,Other,Galvanized,V shape,Concrete,26.4517,1.0,100.0,11609
865,11618,,-61.2653,15.4294,St._David,Castle Bruce,32240.3,Residential,Galvanized,V shape,Concrete,37.73,1.0,100.0,11618
866,11724,,-61.3753,15.2976,St._Luke,Kings Hill,20299.5,Residential,Galvanized,V shape,Concrete,114.299,1.0,100.0,11724
867,11729,,-61.3763,15.2977,St._Luke,Kings Hill,25764.4,Residential,Galvanized,V shape,Concrete,87.0423,1.0,100.0,11729
868,11732,,-61.3768,15.2977,St._Luke,Kings Hill,28726.1,Residential,Galvanized,V shape,Concrete,97.0474,1.0,100.0,11732
869,11743,,-61.3605,15.2339,St._Mark,Soufriere,32987.1,Residential,Concrete,Flat shape,Concrete,146.414,1.0,100.0,11743
870,11747,,-61.3608,15.2338,St._Mark,Soufriere,27013.9,Residential,Galvanized,V shape,Wood,119.902,1.0,100.0,11747
871,11754,,-61.2599,15.3703,St._David,Riviere Cyrique,65405.9,Residential,Galvanized,V shape,Wood,143.434,1.0,100.0,11754
872,11755,,-61.2802,15.3711,St._David,Grand Fond,17016.8,Residential,Galvanized,V shape,Wood,61.3216,1.0,100.0,11755
873,11761,,-61.2526,15.3729,St._David,Riviere Cyrique,22417.7,Residential,Galvanized,Bell shape,Concrete,80.9304,1.0,100.0,11761
874,11768,Courts,-61.3883,15.2983,St._Luke,Roseau,278114.0,Govermental institute,Concrete,Flat shape,Concrete,618.03,1.0,100.0,11768
875,11817,,-61.394,15.3292,St._Paul,Canefield & Morne Daniel,48520.4,Commercial,Galvanized,V shape,Wood,188.832,1.0,100.0,11817
876,11818,P H Williams Block Factory,-61.3941,15.3296,St._Paul,Canefield & Morne Daniel,216257.0,Commercial,Galvanized,V shape,Concrete,1683.26,1.0,100.0,11818
877,11819,,-61.3946,15.3299,St._Paul,Canefield & Morne Daniel,36080.1,Residential,Galvanized,Bell shape,Concrete,140.417,1.0,100.0,11819
878,11820,,-61.3945,15.33,St._Paul,Canefield & Morne Daniel,40017.4,Residential,Galvanized,V shape,Concrete,93.4439,1.0,100.0,11820
879,11821,,-61.3948,15.3299,St._Paul,Canefield & Morne Daniel,26110.2,Residential,Galvanized,V shape,Concrete,101.616,1.0,100.0,11821
880,11822,,-61.3935,15.3293,St._Paul,Canefield & Morne Daniel,42420.4,Residential,Galvanized,V shape,Concrete,99.0554,1.0,100.0,11822
881,11824,WESS Building Suppliez,-61.393,15.33,St._Paul,Canefield & Morne Daniel,244904.0,Commercial,Concrete,Flat shape,Concrete,1906.24,1.0,100.0,11824
882,11825,,-61.3934,15.3303,St._Paul,Canefield & Morne Daniel,35355.5,Residential,Galvanized,V shape,Concrete,137.597,1.0,100.0,11825
883,11826,O.D Brisbane & Sons Dominica Ltd,-61.3927,15.3303,St._Paul,Canefield & Morne Daniel,93086.3,Commercial,Galvanized,V shape,Concrete,724.548,1.0,100.0,11826
884,11827,Harris Paints Dominica Ltd.,-61.3921,15.3296,St._Paul,Canefield & Morne Daniel,183900.0,Commercial,Concrete,Flat shape,Concrete,1431.41,1.0,100.0,11827
885,11828,,-61.392,15.3299,St._Paul,Canefield & Morne Daniel,41032.6,Residential,Galvanized,V shape,Wood,95.8147,1.0,100.0,11828
886,11829,,-61.3919,15.3297,St._Paul,Canefield & Morne Daniel,69921.8,Commercial,Concrete,Flat shape,Concrete,272.122,1.0,100.0,11829
887,11830,Distribution_Centre_&_Wholesale,-61.3916,15.3298,St._Paul,Canefield & Morne Daniel,148395.0,Commercial,Galvanized,V shape,Wood,1155.05,1.0,100.0,11830
888,11833,J. Astaphan & Co Ltd. Canefield Distribution Cente,-61.3933,15.3312,St._Paul,Canefield & Morne Daniel,223359.0,Commercial,Concrete,Flat shape,Concrete,3477.08,1.0,100.0,11833
889,11834,,-61.3952,15.3306,St._Paul,Canefield & Morne Daniel,34888.4,Residential,Galvanized,V shape,Concrete,135.779,1.0,100.0,11834
890,11835,,-61.395,15.3315,St._Paul,Canefield & Morne Daniel,99719.2,Commercial,Concrete,Flat shape,Concrete,388.088,1.0,100.0,11835
891,11911,,-61.3921,15.3455,St._Paul,Massacre & Checkhall,118279.0,Commercial,Concrete,Flat shape,Concrete,233.569,1.0,100.0,11911
892,11912,,-61.3921,15.3456,St._Paul,Massacre & Checkhall,59907.1,Residential,Galvanized,V shape,Concrete,70.9799,1.0,100.0,11912
893,11913,,-61.3921,15.3457,St._Paul,Massacre & Checkhall,109427.0,Commercial,Concrete,Flat shape,Concrete,216.088,1.0,100.0,11913
894,11914,,-61.3923,15.3457,St._Paul,Massacre & Checkhall,90851.2,Commercial,Galvanized,V shape,Concrete,179.406,1.0,100.0,11914
895,11915,,-61.3924,15.3457,St._Paul,Massacre & Checkhall,77150.0,Commercial,Galvanized,Bell shape,Concrete,152.35,1.0,100.0,11915
896,11916,,-61.3925,15.3457,St._Paul,Massacre & Checkhall,104775.0,Commercial,Concrete,Flat shape,Concrete,206.902,1.0,100.0,11916
897,11918,,-61.3916,15.3456,St._Paul,Massacre & Checkhall,26812.4,Residential,Galvanized,V shape,Concrete,114.583,1.0,100.0,11918
898,11920,,-61.3929,15.3457,St._Paul,Massacre & Checkhall,139779.0,Commercial,Concrete,Flat shape,Concrete,276.024,1.0,100.0,11920
899,11922,,-61.3929,15.3461,St._Paul,Massacre & Checkhall,62686.2,Residential,Galvanized,Bell shape,Concrete,123.788,1.0,100.0,11922
900,11927,,-61.3927,15.346,St._Paul,Massacre & Checkhall,79276.9,Residential,Galvanized,Bell shape,Concrete,93.9298,1.0,100.0,11927
901,11959,,-61.393,15.3466,St._Paul,Massacre & Checkhall,153973.0,Commercial,Concrete,Flat shape,Concrete,304.055,1.0,100.0,11959
902,11973,,-61.393,15.3469,St._Paul,Massacre & Checkhall,58089.1,Residential,Galvanized,V shape,Concrete,68.826,1.0,100.0,11973
903,11974,,-61.3933,15.3467,St._Paul,Massacre & Checkhall,65643.6,Residential,Galvanized,V shape,Concrete,129.628,1.0,100.0,11974
904,11975,,-61.3932,15.3468,St._Paul,Massacre & Checkhall,52364.8,Residential,Galvanized,Bell shape,Concrete,103.406,1.0,100.0,11975
905,11976,,-61.3931,15.3469,St._Paul,Massacre & Checkhall,55888.3,Residential,Galvanized,Bell shape,Concrete,66.2183,1.0,100.0,11976
906,11977,,-61.3932,15.3469,St._Paul,Massacre & Checkhall,67423.1,Residential,Galvanized,Bell shape,Concrete,79.8853,1.0,100.0,11977
907,11980,,-61.3933,15.3471,St._Paul,Massacre & Checkhall,148589.0,Commercial,Concrete,Flat shape,Concrete,293.422,1.0,100.0,11980
908,12006,,-61.3926,15.3474,St._Paul,Massacre & Checkhall,25958.2,Residential,Galvanized,V shape,Concrete,30.7561,1.0,100.0,12006
909,12008,,-61.3928,15.3471,St._Paul,Massacre & Checkhall,64954.4,Residential,Galvanized,Bell shape,Concrete,128.267,1.0,100.0,12008
910,12011,,-61.3928,15.3472,St._Paul,Massacre & Checkhall,52882.8,Residential,Galvanized,Bell shape,Concrete,62.6573,1.0,100.0,12011
911,12012,,-61.3927,15.3472,St._Paul,Massacre & Checkhall,52480.8,Residential,Galvanized,V shape,Concrete,103.635,1.0,100.0,12012
912,12041,,-61.3844,15.2995,St._Luke,Roseau,33219.1,Residential,Galvanized,V shape,Concrete,23.9417,1.0,100.0,12041
913,12044,The_Hara_Agencies_LTD,-61.3843,15.2996,St._Luke,Roseau,348793.0,Commercial,Galvanized,V shape,Wood,418.97,1.0,100.0,12044
914,12078,,-61.3821,15.2985,St._Luke,Roseau,28763.1,Residential,Galvanized,V shape,Concrete,61.5582,1.0,100.0,12078
915,12088,,-61.3845,15.2996,St._Luke,Roseau,29304.1,Residential,Galvanized,V shape,Concrete,104.527,1.0,100.0,12088
916,12091,,-61.3822,15.2984,St._Luke,Roseau,39130.7,Residential,Galvanized,V shape,Concrete,139.578,1.0,100.0,12091
917,12094,,-61.3846,15.2995,St._Luke,Roseau,42272.0,Residential,Galvanized,V shape,Concrete,90.4699,1.0,100.0,12094
918,12101,,-61.3846,15.2995,St._Luke,Roseau,23574.8,Residential,Galvanized,V shape,Concrete,50.4544,1.0,100.0,12101
919,12103,,-61.3842,15.2998,St._Luke,Roseau,25491.2,Residential,Galvanized,V shape,Concrete,54.5557,1.0,100.0,12103
920,12119,,-61.3844,15.2994,St._Luke,Roseau,24067.9,Residential,Galvanized,V shape,Concrete,51.5097,1.0,100.0,12119
921,12121,,-61.3847,15.2994,St._Luke,Roseau,182253.0,Commercial,Concrete,Flat shape,Concrete,218.922,1.0,100.0,12121
922,12131,,-61.3821,15.2984,St._Luke,Roseau,34834.3,Residential,Galvanized,V shape,Concrete,124.253,1.0,100.0,12131
923,12133,,-61.3819,15.2981,St._Luke,Roseau,310630.0,Commercial,Concrete,Flat shape,Concrete,373.129,1.0,100.0,12133
924,12147,,-61.3383,15.421,St._Joseph,Bellesl,28609.3,Residential,Galvanized,Bell shape,Concrete,73.3574,2.0,100.0,12147
925,12152,,-61.3397,15.4234,St._Joseph,Bellesl,29795.9,Residential,Galvanized,Bell shape,Concrete,76.3997,1.0,100.0,12152
926,12153,,-61.3379,15.4168,St._Joseph,Bellesl,26151.8,Residential,Galvanized,V shape,Wood,111.76,1.0,100.0,12153
927,12159,,-61.4671,15.5145,St._Peter,Dublanc,96542.6,Commercial,Concrete,Flat shape,Concrete,270.655,1.0,100.0,12159
928,12160,,-61.4664,15.5151,St._Peter,Dublanc,15632.3,Residential,Galvanized,V shape,Wood,145.147,2.0,100.0,12160
929,12166,,-61.304,15.2475,St._Patrick,Grandbay,27859.8,Residential,Galvanized,V shape,Wood,84.4235,1.0,100.0,12166
930,12175,,-61.3126,15.2492,St._Patrick,Grandbay,31199.8,Residential,Galvanized,V shape,Wood,94.5452,1.0,100.0,12175
931,12176,,-61.3124,15.2495,St._Patrick,Grandbay,30939.5,Residential,Galvanized,Bell shape,Wood,156.26,1.0,100.0,12176
932,12178,,-61.311,15.2473,St._Patrick,Grandbay,101677.0,Commercial,Galvanized,Bell shape,Concrete,170.527,1.0,100.0,12178
933,12179,,-61.3079,15.246,St._Patrick,Grandbay,80628.5,Residential,Galvanized,Bell shape,Concrete,81.1356,1.0,100.0,12179
934,12182,,-61.3089,15.2471,St._Patrick,Grandbay,84710.4,Residential,Galvanized,V shape,Wood,142.072,1.0,100.0,12182
935,12183,,-61.3088,15.2473,St._Patrick,Grandbay,20735.7,Residential,Galvanized,V shape,Wood,20.8661,1.0,100.0,12183
936,12185,,-61.3088,15.247,St._Patrick,Grandbay,93226.7,Residential,Galvanized,V shape,Wood,93.8128,1.0,100.0,12185
937,12187,,-61.3108,15.2477,St._Patrick,Grandbay,39916.4,Residential,Galvanized,V shape,Wood,40.1675,1.0,100.0,12187
938,12188,,-61.312,15.2479,St._Patrick,Grandbay,34639.3,Residential,Galvanized,V shape,Wood,174.946,1.0,100.0,12188
939,12190,,-61.3122,15.2475,St._Patrick,Grandbay,31873.8,Residential,Galvanized,V shape,Wood,160.979,1.0,100.0,12190
940,12191,,-61.3117,15.2464,St._Patrick,Grandbay,34635.9,Residential,Galvanized,V shape,Wood,174.929,1.0,100.0,12191
941,12192,,-61.3113,15.2457,St._Patrick,Grandbay,21475.3,Residential,Galvanized,V shape,Wood,65.0769,1.0,100.0,12192
942,12195,,-61.3135,15.242,St._Patrick,Grandbay,88681.5,Residential,Galvanized,V shape,Wood,148.732,1.0,100.0,12195
943,12224,,-61.305,15.2499,St._Patrick,Grandbay,22047.4,Residential,Galvanized,V shape,Wood,22.1861,1.0,100.0,12224
944,12227,,-61.3119,15.2479,St._Patrick,Grandbay,21557.1,Residential,Galvanized,V shape,Wood,65.3247,1.0,100.0,12227
945,12276,,-61.3746,15.259,St._Luke,Pointe Michel,12764.8,Residential,Galvanized,V shape,Wood,43.4176,1.0,100.0,12276
946,12277,,-61.3742,15.259,St._Luke,Pointe Michel,14872.2,Residential,Galvanized,V shape,Wood,50.5856,1.0,100.0,12277
947,12288,,-61.3763,15.2581,St._Luke,Pointe Michel,25527.7,Residential,Galvanized,V shape,Concrete,144.715,1.0,100.0,12288
948,12314,,-61.3743,15.2621,St._Luke,Pointe Michel,25047.7,Residential,Galvanized,V shape,Concrete,141.994,1.0,100.0,12314
949,12316,,-61.3739,15.262,St._Luke,Pointe Michel,28485.2,Residential,Galvanized,Bell shape,Concrete,161.481,1.0,100.0,12316
950,12325,,-61.374,15.2621,St._Luke,Pointe Michel,29808.2,Residential,Galvanized,V shape,Concrete,168.981,1.0,100.0,12325
951,12449,,-61.4018,15.3695,St._Paul,Jimmit,34292.9,Residential,Galvanized,V shape,Wood,194.404,2.0,100.0,12449
952,12450,,-61.4021,15.3692,St._Paul,Mahaut,96981.2,Commercial,Concrete,Flat shape,Concrete,324.569,2.0,100.0,12450
953,12451,,-61.4024,15.369,St._Paul,Mahaut,30261.0,Residential,Galvanized,V shape,Concrete,101.275,2.0,100.0,12451
954,12461,,-61.3163,15.2514,St._Patrick,Pichelin,7689.79,Commercial,Galvanized,V shape,Wood,17.4768,1.0,100.0,12461
955,12462,,-61.3167,15.252,St._Patrick,Pichelin,8698.14,Commercial,Galvanized,V shape,Wood,19.7685,1.0,100.0,12462
956,12576,,-61.3764,15.2637,St._Luke,Pointe Michel,23177.2,Residential,Galvanized,Bell shape,Concrete,131.39,1.0,100.0,12576
957,12577,,-61.3765,15.2635,St._Luke,Pointe Michel,74475.2,Commercial,Concrete,Flat shape,Concrete,231.577,1.0,100.0,12577
958,12578,La Salette Credit Union,-61.3771,15.2636,St._Luke,Pointe Michel,58118.9,Commercial,Galvanized,Bell shape,Concrete,180.718,1.0,100.0,12578
959,12581,,-61.3762,15.2638,St._Luke,Pointe Michel,27526.0,Residential,Galvanized,V shape,Concrete,93.6256,1.0,100.0,12581
960,12584,,-61.3789,15.2922,St._Luke,New Town,178155.0,Commercial,Concrete,Flat shape,Concrete,507.565,1.0,100.0,12584
961,12597,,-61.3898,15.3419,St._Paul,Massacre & Checkhall,102215.0,Commercial,Concrete,Flat shape,Concrete,201.846,1.0,100.0,12597
962,12614,,-61.2651,15.4291,St._David,Castle Bruce,22425.7,Residential,Galvanized,V shape,Wood,62.9049,1.0,100.0,12614
963,12615,,-61.2743,15.4287,St._David,Castle Bruce,35443.4,Residential,Galvanized,V shape,Wood,99.4206,1.0,100.0,12615
964,12780,,-61.3847,15.2994,St._Luke,Roseau,27993.9,Residential,Galvanized,V shape,Concrete,59.912,1.0,100.0,12780
965,12782,,-61.3851,15.2991,St._Luke,Roseau,40459.8,Residential,Galvanized,V shape,Concrete,86.5912,1.0,100.0,12782
966,12783,,-61.3849,15.2992,St._Luke,Roseau,40303.4,Residential,Galvanized,V shape,Concrete,143.761,1.0,100.0,12783
967,12785,,-61.3848,15.2993,St._Luke,Roseau,37996.7,Residential,Galvanized,V shape,Concrete,81.3197,1.0,100.0,12785
968,12905,,-61.4145,15.3887,St._Paul,Tarou,28866.8,Residential,Galvanized,Bell shape,Concrete,165.66,1.0,100.0,12905
969,12911,,-61.4144,15.3887,St._Paul,Tarou,13387.4,Residential,Galvanized,V shape,Concrete,46.0965,1.0,100.0,12911
970,12913,,-61.4145,15.3889,St._Paul,Tarou,18736.2,Residential,Galvanized,V shape,Wood,64.5138,1.0,100.0,12913
971,12979,,-61.4033,15.6123,St._Andrew,Vieille Case,89797.9,Residential,Galvanized,V shape,Concrete,148.108,1.0,100.0,12979
972,13260,,-61.3863,15.3075,St._Luke,Goodwill,18910.3,Residential,Galvanized,V shape,Concrete,81.704,1.0,100.0,13260
973,13261,,-61.3864,15.3076,St._Luke,Goodwill,75371.9,Commercial,Concrete,Flat shape,Concrete,209.105,1.0,100.0,13261
974,13518,,-61.2648,15.288,St._Patrick,Laroche,26684.4,Residential,Galvanized,V shape,Concrete,36.4797,1.0,100.0,13518
975,13645,,-61.3397,15.4229,St._Joseph,Bellesl,110916.0,Hospital,Galvanized,V shape,Wood,88.7328,1.0,100.0,13645
976,13646,,-61.3401,15.4227,St._Joseph,Bellesl,31315.3,Residential,Galvanized,V shape,Wood,80.2956,1.0,100.0,13646
977,13648,,-61.3396,15.423,St._Joseph,Bellesl,30760.2,Residential,Galvanized,V shape,Wood,78.8722,1.0,100.0,13648
978,13649,,-61.3392,15.4221,St._Joseph,Bellesl,29383.6,Residential,Galvanized,V shape,Wood,125.571,1.0,100.0,13649
979,13731,,-61.3136,15.5423,St._Andrew,Marigot & Concord,42510.3,Residential,Galvanized,V shape,Wood,181.668,1.0,100.0,13731
980,13790,,-61.4588,15.5586,St._John,Picard,143111.0,Commercial,Concrete,Flat shape,Concrete,402.562,1.0,100.0,13790
981,13930,,-61.3605,15.2341,St._Mark,Soufriere,66348.7,Residential,Galvanized,V shape,Concrete,123.073,1.0,100.0,13930
982,13935,,-61.3493,15.2318,St._Mark,Soufriere,33673.6,Residential,Galvanized,V shape,Wood,89.6764,1.0,100.0,13935
983,13937,,-61.3484,15.2299,St._Mark,Soufriere,42890.8,Residential,Concrete,Flat shape,Concrete,47.736,1.0,100.0,13937
984,13938,,-61.3482,15.2298,St._Mark,Soufriere,68423.6,Residential,Concrete,Flat shape,Concrete,76.1532,1.0,100.0,13938
985,13939,767 ECOLODGIC Hotel,-61.3471,15.2292,St._Mark,Soufriere,64579.3,Commercial,Galvanized,Bell shape,Concrete,71.8745,1.0,100.0,13939
986,13944,,-61.4607,15.4876,St._Peter,Colihaut,30957.2,Residential,Galvanized,V shape,Concrete,58.5203,1.0,100.0,13944
987,13946,,-61.4605,15.4875,St._Peter,Colihaut,12868.0,Residential,Galvanized,V shape,Concrete,69.5566,1.0,100.0,13946
988,14187,Screw's Sulfur Spas,-61.3388,15.3193,St._George,Wotten Wavenl,63658.5,Commercial,Galvanized,V shape,Concrete,89.0953,1.0,100.0,14187
989,14340,,-61.3853,15.2989,St._Luke,Roseau,131771.0,Commercial,Galvanized,Bell shape,Concrete,158.284,1.0,100.0,14340
990,14344,,-61.386,15.2987,St._Luke,Roseau,263710.0,Commercial,Galvanized,V shape,Wood,316.769,1.0,100.0,14344
991,14351,,-61.3861,15.2999,St._Luke,Roseau,24826.2,Commercial,Galvanized,V shape,Wood,17.8928,1.0,100.0,14351
992,14352,,-61.3854,15.2995,St._Luke,Roseau,49793.0,Residential,Galvanized,V shape,Concrete,177.61,1.0,100.0,14352
993,14371,,-61.3858,15.2984,St._Luke,Roseau,26871.6,Residential,Galvanized,V shape,Concrete,57.5101,1.0,100.0,14371
994,14379,,-61.3856,15.2998,St._Luke,Roseau,30489.5,Residential,Galvanized,V shape,Concrete,108.755,1.0,100.0,14379
995,14381,,-61.3856,15.2989,St._Luke,Roseau,28050.4,Residential,Galvanized,V shape,Wood,100.055,1.0,100.0,14381
996,14386,,-61.3856,15.2987,St._Luke,Roseau,32691.3,Residential,Galvanized,V shape,Wood,69.9654,1.0,100.0,14386
997,14391,,-61.3858,15.2994,St._Luke,Roseau,28560.9,Residential,Galvanized,V shape,Wood,101.876,1.0,100.0,14391
998,14396,,-61.3858,15.2989,St._Luke,Roseau,35957.7,Residential,Galvanized,V shape,Wood,128.26,1.0,100.0,14396
999,14399,,-61.386,15.2983,St._Luke,Roseau,37089.5,Residential,Galvanized,V shape,Concrete,79.3782,1.0,100.0,14399
1000,14402,,-61.3854,15.2991,St._Luke,Roseau,46540.6,Residential,Galvanized,V shape,Concrete,99.6052,1.0,100.0,14402
1001,14413,,-61.3859,15.2984,St._Luke,Roseau,36469.3,Residential,Galvanized,V shape,Wood,78.0511,1.0,100.0,14413
1002,14423,,-61.3857,15.2997,St._Luke,Roseau,43109.1,Residential,Galvanized,V shape,Concrete,153.769,1.0,100.0,14423
1003,14430,,-61.3858,15.2988,St._Luke,Roseau,58574.9,Residential,Concrete,Flat shape,Concrete,208.935,1.0,100.0,14430
1004,14433,,-61.3854,15.299,St._Luke,Roseau,41189.4,Residential,Galvanized,V shape,Concrete,29.6861,1.0,100.0,14433
1005,14435,,-61.3857,15.2985,St._Luke,Roseau,33286.2,Residential,Galvanized,V shape,Concrete,118.731,1.0,100.0,14435
1006,14448,,-61.3862,15.2981,St._Luke,Roseau,29137.3,Residential,Galvanized,V shape,Concrete,103.932,1.0,100.0,14448
1007,14458,,-61.386,15.2989,St._Luke,Roseau,48517.1,Residential,Galvanized,V shape,Concrete,173.059,1.0,100.0,14458
1008,14472,,-61.3861,15.2996,St._Luke,Roseau,29747.1,Residential,Galvanized,V shape,Concrete,63.6643,1.0,100.0,14472
1009,14473,,-61.386,15.2999,St._Luke,Roseau,17459.0,Commercial,Galvanized,V shape,Concrete,12.5831,1.0,100.0,14473
1010,14476,,-61.3859,15.2996,St._Luke,Roseau,76704.5,Residential,Galvanized,V shape,Concrete,55.2825,1.0,100.0,14476
1011,14478,,-61.3858,15.2997,St._Luke,Roseau,45086.1,Residential,Galvanized,V shape,Concrete,32.4945,1.0,100.0,14478
1012,14484,,-61.3852,15.299,St._Luke,Roseau,145672.0,Hospital,Concrete,Flat shape,Concrete,264.859,1.0,100.0,14484
1013,14486,,-61.3858,15.3,St._Luke,Roseau,23962.6,Residential,Galvanized,V shape,Concrete,51.2842,1.0,100.0,14486
1014,14488,,-61.3856,15.2993,St._Luke,Roseau,36608.4,Residential,Galvanized,V shape,Concrete,78.3486,1.0,100.0,14488
1015,14493,,-61.3861,15.2998,St._Luke,Roseau,36070.1,Residential,Galvanized,V shape,Concrete,77.1964,1.0,100.0,14493
1016,14505,,-61.3856,15.2996,St._Luke,Roseau,36074.6,Residential,Galvanized,V shape,Concrete,77.2062,1.0,100.0,14505
1017,14506,,-61.3861,15.2994,St._Luke,Roseau,41358.4,Residential,Galvanized,Bell shape,Concrete,147.524,1.0,100.0,14506
1018,14511,,-61.3858,15.2985,St._Luke,Roseau,34900.5,Residential,Galvanized,V shape,Concrete,74.6935,1.0,100.0,14511
1019,14513,,-61.3859,15.2993,St._Luke,Roseau,21778.4,Residential,Galvanized,V shape,Concrete,46.6097,1.0,100.0,14513
1020,14514,,-61.3856,15.2997,St._Luke,Roseau,29137.7,Residential,Galvanized,V shape,Concrete,21.0001,1.0,100.0,14514
1021,14517,,-61.386,15.2995,St._Luke,Roseau,38761.5,Residential,Galvanized,V shape,Concrete,82.9565,1.0,100.0,14517
1022,14520,,-61.386,15.2985,St._Luke,Roseau,30600.2,Residential,Galvanized,V shape,Wood,109.15,1.0,100.0,14520
1023,14528,,-61.3859,15.2989,St._Luke,Roseau,37691.7,Residential,Galvanized,V shape,Wood,134.445,1.0,100.0,14528
1024,14533,,-61.3859,15.2983,St._Luke,Roseau,40928.0,Residential,Galvanized,V shape,Concrete,87.5933,1.0,100.0,14533
1025,14534,,-61.3856,15.2986,St._Luke,Roseau,44249.3,Residential,Galvanized,Bell shape,Concrete,157.836,1.0,100.0,14534
1026,14539,,-61.3861,15.2982,St._Luke,Roseau,31127.5,Residential,Galvanized,V shape,Concrete,66.6186,1.0,100.0,14539
1027,14540,,-61.3859,15.2998,St._Luke,Roseau,37860.1,Residential,Galvanized,Bell shape,Concrete,135.046,1.0,100.0,14540
1028,14541,,-61.386,15.2986,St._Luke,Roseau,41639.8,Residential,Galvanized,V shape,Concrete,89.1169,1.0,100.0,14541
1029,14545,,-61.386,15.2993,St._Luke,Roseau,31656.0,Residential,Galvanized,V shape,Concrete,112.916,1.0,100.0,14545
1030,14548,,-61.3855,15.2992,St._Luke,Roseau,40593.8,Residential,Galvanized,V shape,Concrete,86.8779,1.0,100.0,14548
1031,14555,Symes-Zee_Hotel_-_Bar_-_Restaurant,-61.3861,15.2981,St._Luke,Roseau,94724.4,Commercial,Galvanized,Bell shape,Concrete,68.2699,1.0,100.0,14555
1032,14563,,-61.3857,15.2993,St._Luke,Roseau,32243.9,Residential,Galvanized,Bell shape,Concrete,115.013,1.0,100.0,14563
1033,14648,,-61.3612,15.2325,St._Mark,Soufriere,73516.0,Residential,Galvanized,Bell shape,Concrete,81.8206,1.0,100.0,14648
1034,14651,,-61.3612,15.2327,St._Mark,Soufriere,54026.4,Residential,Galvanized,V shape,Wood,60.1293,1.0,100.0,14651
1035,14652,,-61.361,15.2327,St._Mark,Soufriere,65810.6,Residential,Galvanized,V shape,Concrete,122.075,1.0,100.0,14652
1036,14653,,-61.361,15.2328,St._Mark,Soufriere,60660.6,Residential,Galvanized,V shape,Concrete,112.522,1.0,100.0,14653
1037,14654,,-61.3611,15.2329,St._Mark,Soufriere,58098.8,Residential,Galvanized,V shape,Concrete,107.77,1.0,100.0,14654
